timestamp,cat,activity,location
2019-06-17 15:31:41.097531,otto,nibbled,couch
2021-09-25 01:01:42.734825,otto,scratched,bed
2020-12-06 05:58:22.188923,ozzy,scratched,windowsill
2021-04-10 18:23:49.425674,otto,chomped,couch
2021-11-20 03:42:50.592676,ozzy,snoozed,couch
2020-09-14 06:05:30.460318,otto,hissed,bathtub
2021-03-03 02:53:15.528265,ozzy,chomped,bathtub
2022-05-07 16:13:33.002466,ozzy,scratched,bed
2020-02-24 09:27:02.720246,otto,scratched,white_house
2023-05-20 12:35:44.653233,otto,scratched,kitchen
2021-06-22 08:52:46.797092,otto,committed_crimes,couch
2022-05-08 10:14:29.716528,otto,hissed,windowsill
2023-04-25 12:07:20.610421,ozzy,pondered,white_house
2020-09-19 11:43:39.662160,otto,snoozed,seh
2020-04-23 08:24:49.262974,ozzy,meowed,couch
2021-03-15 09:13:07.815134,ozzy,committed_crimes,bed
2022-07-27 22:50:32.148793,ozzy,hissed,bell_hall
2021-06-11 20:37:57.785204,otto,pondered,bed
2020-11-22 02:16:31.271723,ozzy,pondered,bell_hall
2020-06-24 06:20:15.509717,otto,purred,shelf
2020-06-15 05:05:39.828523,otto,pondered,seh
2022-07-09 16:47:01.055182,ozzy,chomped,bell_hall
2023-05-03 09:56:07.119248,ozzy,nibbled,kitchen
2020-02-28 11:38:14.656478,otto,snoozed,bathtub
2019-10-04 14:25:14.483981,ozzy,jumped,shelf
2019-09-13 23:33:05.554200,otto,hissed,bell_hall
2019-03-25 06:19:40.235455,ozzy,chomped,seh
2022-02-26 16:07:36.109357,ozzy,chomped,white_house
2020-01-20 13:56:23.036774,ozzy,committed_crimes,couch
2023-04-28 21:42:11.347053,otto,hissed,national_mall
2020-02-26 23:07:11.313308,ozzy,snoozed,tastykabob
2020-11-12 17:06:22.945642,ozzy,nibbled,bed
2021-12-31 22:53:51.027848,otto,pondered,bed
2022-11-13 18:41:53.349307,otto,purred,white_house
2022-05-22 19:53:30.123212,otto,meowed,bed
2021-02-16 10:25:56.965552,otto,purred,national_mall
2020-02-10 10:31:59.194128,ozzy,purred,seh
2021-06-10 17:28:29.354280,ozzy,snoozed,bed
2020-06-02 01:35:47.746051,ozzy,snoozed,tastykabob
2023-04-14 15:37:57.316684,otto,chomped,bathtub
2023-04-25 02:18:06.377922,ozzy,purred,windowsill
2020-11-26 21:13:42.013148,ozzy,jumped,shelf
2020-09-01 11:08:34.066692,ozzy,pondered,bell_hall
2021-06-12 20:02:32.273635,ozzy,hissed,bathtub
2022-01-19 22:33:42.145812,otto,nibbled,white_house
2020-11-19 23:46:57.871088,ozzy,purred,windowsill
2019-11-25 06:10:26.063710,ozzy,hissed,seh
2020-07-01 21:35:33.706977,ozzy,scratched,bell_hall
2021-02-10 00:38:58.597193,otto,committed_crimes,white_house
2022-03-22 00:07:40.545588,ozzy,committed_crimes,seh
2019-04-30 08:45:44.937025,ozzy,purred,white_house
2022-04-11 16:07:04.015707,ozzy,snoozed,windowsill
2020-12-12 10:40:22.400527,ozzy,nibbled,seh
2022-05-10 00:03:27.191361,otto,pondered,tastykabob
2021-01-16 22:08:15.564196,ozzy,committed_crimes,white_house
2020-07-11 09:57:10.208099,ozzy,snoozed,windowsill
2022-02-22 00:54:03.998171,otto,snoozed,kitchen
2023-04-13 00:35:39.996777,ozzy,committed_crimes,tastykabob
2022-06-27 23:52:06.080347,otto,pondered,national_mall
2021-03-21 19:56:35.244012,ozzy,snoozed,seh
2022-10-27 22:14:37.368941,ozzy,hissed,bell_hall
2022-01-23 10:14:28.924344,ozzy,snoozed,couch
2019-08-07 00:37:09.903770,otto,chomped,national_mall
2021-04-04 05:01:23.410756,otto,hissed,national_mall
2020-05-25 18:16:35.112934,otto,hissed,couch
2019-10-09 12:39:57.632500,ozzy,snoozed,bathtub
2019-04-12 02:02:32.709866,otto,nibbled,bell_hall
2022-09-17 23:02:42.347864,ozzy,snoozed,windowsill
2021-01-05 04:10:10.198685,ozzy,hissed,couch
2020-09-09 07:56:16.220178,otto,jumped,shelf
2022-03-23 03:17:30.042239,ozzy,hissed,national_mall
2021-07-06 01:01:31.694913,otto,pondered,bell_hall
2022-02-05 03:01:15.507619,otto,scratched,couch
2020-01-19 14:17:36.555266,otto,nibbled,national_mall
2022-08-27 03:38:36.831033,otto,committed_crimes,couch
2021-01-20 06:46:38.951722,ozzy,purred,white_house
2019-05-29 21:51:13.327199,otto,snoozed,national_mall
2023-03-15 10:30:32.599428,otto,committed_crimes,kitchen
2020-12-30 12:36:14.754755,ozzy,hissed,tastykabob
2022-05-13 05:34:56.561488,ozzy,purred,couch
2021-12-13 17:20:15.549933,otto,committed_crimes,white_house
2020-02-16 16:17:07.703111,ozzy,committed_crimes,shelf
2021-07-09 05:11:01.586727,ozzy,hissed,couch
2021-07-13 14:06:31.648825,ozzy,hissed,seh
2021-12-01 04:10:08.328997,otto,meowed,white_house
2021-06-20 16:06:20.700881,ozzy,scratched,seh
2023-04-07 01:17:46.017267,otto,purred,windowsill
2021-04-13 14:11:57.062918,otto,meowed,kitchen
2022-10-16 01:37:16.565447,otto,chomped,bed
2021-04-21 13:23:42.864555,otto,meowed,seh
2020-05-20 01:55:53.272677,otto,purred,shelf
2020-02-04 02:14:28.418072,otto,purred,kitchen
2021-03-07 07:33:25.024939,ozzy,snoozed,national_mall
2019-05-26 15:02:17.756027,ozzy,purred,white_house
2022-12-20 10:01:55.745793,otto,hissed,shelf
2020-06-09 04:33:11.312397,ozzy,scratched,bell_hall
2020-10-06 15:38:48.062526,otto,jumped,white_house
2020-11-22 07:03:11.369387,otto,nibbled,bell_hall
2021-01-28 21:36:46.404794,ozzy,purred,seh
2022-10-31 09:25:59.413838,otto,snoozed,kitchen
2020-08-02 17:44:28.990377,ozzy,hissed,couch
2023-02-15 00:47:16.728103,otto,chomped,windowsill
2020-02-14 00:27:17.082001,otto,pondered,shelf
2022-02-26 12:43:30.396113,otto,purred,white_house
2021-01-27 17:14:28.553195,otto,committed_crimes,shelf
2020-09-30 20:16:18.943832,ozzy,snoozed,couch
2023-04-18 02:19:09.472093,otto,snoozed,kitchen
2021-11-29 00:37:12.780963,otto,committed_crimes,bell_hall
2019-12-14 15:24:39.245031,ozzy,purred,bell_hall
2020-11-10 11:43:30.047507,otto,snoozed,tastykabob
2022-05-09 14:03:48.015433,ozzy,purred,national_mall
2020-01-05 05:19:27.858897,ozzy,jumped,bathtub
2021-10-07 12:08:02.369161,ozzy,purred,white_house
2019-05-21 17:49:32.738088,otto,scratched,tastykabob
2023-03-29 14:46:51.747821,ozzy,hissed,couch
2019-08-17 02:42:55.828761,ozzy,nibbled,white_house
2022-09-01 17:40:36.304752,otto,hissed,seh
2019-08-15 08:05:32.423802,otto,meowed,tastykabob
2021-11-10 00:27:53.536345,ozzy,meowed,windowsill
2020-11-08 04:22:44.879649,ozzy,snoozed,kitchen
2023-03-23 13:07:18.413390,ozzy,meowed,windowsill
2019-12-12 18:41:26.352532,ozzy,purred,bell_hall
2021-06-15 05:25:01.066094,otto,committed_crimes,seh
2023-04-25 00:20:53.602136,ozzy,meowed,tastykabob
2021-03-05 16:56:45.943355,ozzy,meowed,tastykabob
2019-06-01 05:11:57.826438,otto,committed_crimes,couch
2021-08-19 23:58:07.768700,ozzy,jumped,kitchen
2019-10-27 14:36:46.724054,otto,pondered,bell_hall
2022-08-20 05:43:39.957945,otto,meowed,bed
2022-09-28 06:36:05.217225,ozzy,hissed,couch
2019-08-23 15:08:14.049098,otto,purred,kitchen
2021-03-01 23:24:32.702042,otto,meowed,tastykabob
2019-05-29 05:11:04.257042,ozzy,scratched,national_mall
2019-09-07 20:19:09.581065,otto,committed_crimes,shelf
2022-10-01 19:21:30.349497,ozzy,hissed,shelf
2023-05-09 20:13:59.038951,otto,pondered,windowsill
2021-01-29 01:36:03.336142,otto,pondered,bathtub
2021-05-09 09:07:08.486276,otto,hissed,seh
2021-12-04 14:35:52.771276,otto,hissed,windowsill
2021-10-29 16:15:24.027235,otto,meowed,seh
2021-03-16 00:09:00.663065,otto,jumped,kitchen
2019-08-21 07:08:36.346390,otto,scratched,shelf
2019-10-05 15:33:20.031413,otto,chomped,shelf
2022-12-10 01:25:43.823498,ozzy,purred,tastykabob
2022-03-25 03:11:17.390219,otto,chomped,kitchen
2019-10-16 21:12:26.430566,otto,scratched,national_mall
2019-05-14 23:31:25.589098,otto,meowed,shelf
2022-06-15 07:28:33.749193,ozzy,jumped,kitchen
2021-04-14 14:40:05.287524,otto,jumped,white_house
2021-07-11 04:10:35.994770,otto,pondered,national_mall
2019-05-15 00:03:20.941205,ozzy,pondered,white_house
2022-11-28 01:16:28.419608,otto,purred,windowsill
2021-11-01 16:34:15.660607,ozzy,nibbled,bed
2020-04-03 09:28:51.959552,ozzy,jumped,seh
2019-05-20 05:00:30.700489,otto,nibbled,tastykabob
2022-09-23 18:29:52.535794,otto,pondered,seh
2022-01-13 07:48:02.255476,otto,scratched,tastykabob
2020-03-20 03:49:08.259207,ozzy,committed_crimes,shelf
2021-06-08 08:30:09.643980,otto,chomped,bed
2022-06-11 19:14:22.202523,ozzy,chomped,white_house
2021-11-30 00:47:41.358201,ozzy,jumped,bathtub
2022-11-08 00:30:25.309219,otto,jumped,bell_hall
2022-08-13 16:55:08.410669,ozzy,nibbled,shelf
2021-05-11 05:49:04.043453,otto,chomped,white_house
2022-04-30 21:01:32.608431,ozzy,committed_crimes,bathtub
2022-06-20 10:03:36.773791,otto,purred,bed
2020-11-03 12:00:33.830904,otto,nibbled,bed
2021-01-22 09:42:27.987309,ozzy,meowed,couch
2020-10-24 11:08:47.042203,ozzy,jumped,bed
2020-02-27 10:36:56.954917,ozzy,scratched,windowsill
2020-10-02 02:51:37.863429,ozzy,nibbled,tastykabob
2020-06-08 14:37:31.069638,ozzy,meowed,bed
2021-10-05 06:33:04.337229,ozzy,committed_crimes,white_house
2023-02-18 07:56:45.363183,ozzy,purred,bathtub
2019-03-21 16:43:12.521997,ozzy,meowed,national_mall
2022-04-24 05:22:05.840135,otto,snoozed,seh
2021-12-08 04:21:46.700215,ozzy,chomped,windowsill
2021-11-17 05:18:45.804453,otto,committed_crimes,shelf
2022-11-01 21:17:04.065339,otto,meowed,white_house
2021-08-23 22:56:30.088201,ozzy,snoozed,seh
2021-02-21 05:23:53.084571,ozzy,meowed,seh
2022-05-31 03:24:56.358776,otto,pondered,kitchen
2022-11-30 12:58:52.849620,otto,meowed,seh
2020-08-15 11:12:35.544137,ozzy,hissed,seh
2022-10-27 16:27:22.572159,otto,jumped,windowsill
2019-11-22 13:33:51.757619,ozzy,pondered,seh
2020-11-09 04:10:17.311978,otto,meowed,bathtub
2023-05-13 11:43:01.079526,otto,pondered,windowsill
2021-06-04 05:13:54.355897,otto,nibbled,bathtub
2021-04-26 22:18:23.097264,ozzy,chomped,bell_hall
2019-10-04 20:40:48.950294,otto,nibbled,white_house
2022-10-18 19:43:34.632162,otto,meowed,national_mall
2020-10-03 22:47:31.810578,ozzy,jumped,white_house
2020-01-02 10:45:10.088696,otto,pondered,kitchen
2023-02-07 13:33:25.115521,ozzy,scratched,national_mall
2019-06-06 22:01:23.572577,ozzy,snoozed,bathtub
2021-08-06 07:46:51.233131,otto,hissed,windowsill
2023-01-01 10:07:38.007550,otto,meowed,tastykabob
2023-04-13 05:22:10.255096,otto,hissed,kitchen
2019-04-23 06:38:27.823464,ozzy,meowed,bell_hall
2020-09-05 07:01:21.130021,ozzy,pondered,national_mall
2019-05-17 14:06:34.563782,ozzy,jumped,bed
2021-06-10 21:26:20.856063,ozzy,nibbled,windowsill
2019-12-06 15:49:10.475686,ozzy,chomped,bathtub
2022-03-23 10:11:38.634267,otto,purred,bathtub
2020-07-31 09:34:45.368122,otto,snoozed,white_house
2020-02-26 22:14:53.063274,ozzy,hissed,bell_hall
2023-01-23 05:57:40.128627,otto,pondered,bell_hall
2022-10-04 21:19:58.771832,ozzy,purred,bathtub
2021-01-17 00:15:51.935967,otto,jumped,national_mall
2022-03-21 02:11:16.545311,otto,chomped,bathtub
2021-03-09 03:32:40.618325,ozzy,scratched,bed
2022-01-18 06:46:55.425263,otto,purred,shelf
2020-08-02 19:57:50.591811,otto,jumped,couch
2021-04-03 02:41:33.841213,otto,chomped,white_house
2021-10-10 10:15:35.130731,otto,chomped,seh
2021-09-21 05:16:44.373311,ozzy,jumped,bed
2020-01-01 17:41:29.212670,ozzy,nibbled,national_mall
2020-08-26 14:07:07.292809,otto,jumped,tastykabob
2021-04-19 05:40:40.240729,ozzy,purred,bathtub
2022-03-31 16:08:31.709667,ozzy,pondered,white_house
2022-03-14 13:27:48.544969,otto,committed_crimes,shelf
2021-11-09 13:19:29.833253,ozzy,meowed,shelf
2022-05-29 16:02:30.155867,otto,pondered,seh
2019-07-05 05:12:22.408408,ozzy,snoozed,white_house
2021-09-16 01:53:07.041538,ozzy,chomped,national_mall
2020-10-27 21:33:59.467264,otto,purred,bell_hall
2019-03-24 17:36:21.607674,ozzy,scratched,white_house
2023-03-31 23:17:26.738158,ozzy,meowed,white_house
2023-03-31 01:32:43.750492,otto,chomped,couch
2019-04-11 16:51:46.915230,otto,meowed,white_house
2023-03-25 19:02:14.848676,otto,hissed,tastykabob
2020-11-30 18:24:13.646771,ozzy,purred,kitchen
2022-08-08 05:30:55.337794,otto,jumped,shelf
2022-10-03 01:26:39.413516,otto,nibbled,bathtub
2022-02-10 15:37:48.766590,ozzy,meowed,bell_hall
2022-05-20 00:22:06.964773,ozzy,snoozed,national_mall
2020-12-06 13:58:50.245739,otto,hissed,windowsill
2023-03-20 08:51:57.722503,otto,snoozed,bell_hall
2020-03-29 23:43:14.457486,otto,scratched,windowsill
2022-02-06 20:56:15.584263,ozzy,scratched,tastykabob
2019-12-16 06:14:53.920646,ozzy,chomped,bathtub
2021-05-04 07:46:50.400428,otto,committed_crimes,couch
2019-07-07 16:06:56.674319,ozzy,purred,national_mall
2023-03-07 04:28:36.845300,otto,hissed,windowsill
2019-08-11 13:20:26.806047,ozzy,pondered,tastykabob
2022-07-20 11:33:24.741326,ozzy,committed_crimes,bell_hall
2023-02-03 15:50:27.793540,ozzy,chomped,white_house
2021-10-28 02:05:50.990106,ozzy,pondered,windowsill
2023-02-25 18:47:16.656929,ozzy,snoozed,windowsill
2019-09-20 16:12:48.558182,otto,purred,kitchen
2022-05-26 12:49:00.290506,ozzy,chomped,windowsill
2020-12-09 23:12:33.971163,ozzy,meowed,seh
2021-03-07 22:21:18.856222,otto,jumped,bed
2022-04-19 07:07:45.777939,otto,hissed,bell_hall
2019-12-22 03:53:54.200864,ozzy,meowed,windowsill
2022-11-23 17:37:29.210989,ozzy,committed_crimes,seh
2022-09-12 16:12:38.459614,ozzy,committed_crimes,kitchen
2022-02-16 13:56:07.384489,otto,meowed,seh
2022-08-05 21:03:16.644481,otto,snoozed,national_mall
2019-10-22 05:28:12.516175,otto,hissed,white_house
2020-11-18 22:28:11.022962,otto,committed_crimes,tastykabob
2020-11-20 14:39:03.244580,ozzy,snoozed,tastykabob
2020-09-15 05:39:38.295259,otto,scratched,bathtub
2022-04-09 12:31:47.397981,otto,committed_crimes,bell_hall
2020-06-08 14:59:45.602798,ozzy,pondered,national_mall
2021-02-27 04:32:21.447669,ozzy,committed_crimes,white_house
2023-03-05 06:37:33.253416,otto,snoozed,couch
2019-12-25 17:17:22.308960,otto,purred,bell_hall
2022-12-21 23:37:15.548293,otto,scratched,bell_hall
2021-04-17 21:34:42.722145,otto,snoozed,bed
2020-10-20 01:32:34.341035,otto,hissed,national_mall
2020-01-21 11:49:30.747811,otto,nibbled,kitchen
2021-02-24 01:10:43.950629,ozzy,pondered,windowsill
2023-04-08 16:40:38.794444,otto,chomped,kitchen
2023-04-11 17:37:04.971434,otto,scratched,national_mall
2023-03-13 13:26:36.376126,otto,snoozed,bathtub
2019-08-10 21:36:40.476323,ozzy,chomped,couch
2020-10-01 01:15:14.728837,otto,scratched,national_mall
2020-07-07 02:50:21.087181,ozzy,pondered,seh
2020-05-31 23:18:28.523960,ozzy,snoozed,bathtub
2021-07-07 15:03:08.604263,otto,jumped,couch
2020-07-27 19:13:15.473801,otto,pondered,shelf
2019-08-03 14:14:28.338605,ozzy,committed_crimes,bell_hall
2022-07-13 15:07:09.580809,otto,jumped,seh
2019-04-21 22:22:24.788279,ozzy,scratched,couch
2020-01-15 09:00:36.842056,ozzy,purred,windowsill
2023-03-01 04:53:31.185148,ozzy,chomped,seh
2023-05-21 23:43:50.983787,otto,jumped,couch
2021-08-15 19:34:42.714880,otto,chomped,national_mall
2021-04-10 09:19:14.143027,ozzy,committed_crimes,couch
2021-11-09 12:37:02.919824,ozzy,scratched,tastykabob
2019-09-25 04:03:37.654808,ozzy,scratched,tastykabob
2020-10-23 19:12:03.549031,ozzy,scratched,seh
2020-11-21 08:50:13.573496,otto,committed_crimes,windowsill
2019-06-01 00:31:38.371650,ozzy,committed_crimes,bathtub
2019-05-06 16:59:30.771496,ozzy,nibbled,windowsill
2019-06-01 18:43:20.407376,otto,nibbled,national_mall
2021-07-20 13:10:17.508898,ozzy,chomped,white_house
2022-03-29 11:40:10.251372,ozzy,chomped,white_house
2022-02-21 01:31:55.371014,ozzy,meowed,seh
2020-09-01 13:59:27.369124,ozzy,meowed,windowsill
2021-03-22 16:05:54.990955,ozzy,committed_crimes,bathtub
2019-08-07 14:04:10.377317,otto,purred,windowsill
2020-09-29 06:02:19.343742,ozzy,purred,kitchen
2021-01-31 16:32:10.822499,otto,snoozed,bed
2020-11-22 09:39:51.298180,ozzy,jumped,bed
2020-07-10 04:18:18.481515,otto,hissed,shelf
2022-02-14 16:14:24.841422,otto,meowed,white_house
2022-08-07 02:36:04.398189,ozzy,meowed,couch
2022-05-02 08:40:12.644937,ozzy,jumped,couch
2022-08-06 13:53:43.342964,ozzy,chomped,white_house
2019-12-31 11:56:10.877146,otto,nibbled,bed
2021-06-01 00:03:05.855827,otto,scratched,seh
2020-05-29 04:49:24.898056,otto,snoozed,tastykabob
2020-06-03 09:26:05.213760,ozzy,committed_crimes,kitchen
2021-01-21 04:34:08.052931,otto,purred,kitchen
2022-03-29 18:46:45.758688,otto,committed_crimes,national_mall
2023-02-19 05:08:44.484013,ozzy,jumped,shelf
2021-11-07 03:55:15.682805,ozzy,meowed,bed
2021-04-17 13:15:17.071573,otto,committed_crimes,bathtub
2021-08-07 23:13:01.176369,otto,meowed,bathtub
2022-01-23 16:12:19.396174,otto,scratched,couch
2021-10-25 14:08:22.473524,otto,meowed,shelf
2021-11-11 19:30:23.348961,otto,chomped,kitchen
2023-03-14 03:18:15.702505,otto,hissed,bathtub
2019-05-31 00:05:51.177341,ozzy,jumped,bell_hall
2021-04-06 21:46:40.126396,otto,snoozed,shelf
2021-05-21 09:22:40.930061,otto,purred,seh
2021-01-27 23:50:10.377596,ozzy,jumped,bell_hall
2020-01-13 11:48:48.342166,ozzy,scratched,bell_hall
2022-09-05 16:11:27.199831,ozzy,hissed,windowsill
2021-12-14 14:38:18.292160,ozzy,jumped,tastykabob
2019-10-25 12:19:25.776403,ozzy,meowed,couch
2021-11-12 02:31:45.342272,otto,snoozed,seh
2022-08-24 16:55:28.510897,otto,purred,bathtub
2020-08-29 04:48:57.823058,otto,purred,national_mall
2019-08-09 16:46:29.170045,otto,jumped,kitchen
2020-06-06 03:53:16.740434,otto,meowed,kitchen
2021-10-09 20:19:12.670117,ozzy,committed_crimes,white_house
2020-07-19 06:09:21.392396,ozzy,scratched,white_house
2021-07-19 02:43:59.333717,ozzy,snoozed,tastykabob
2020-02-19 03:29:24.878576,ozzy,purred,bell_hall
2022-08-21 08:30:12.579205,ozzy,jumped,tastykabob
2020-02-10 01:42:56.146028,otto,meowed,bathtub
2021-01-07 19:20:04.671134,otto,snoozed,couch
2023-01-01 03:05:54.962704,otto,committed_crimes,couch
2022-11-18 07:45:04.627705,otto,committed_crimes,couch
2020-01-02 06:22:46.793408,ozzy,hissed,shelf
2023-02-18 10:28:52.759195,otto,pondered,white_house
2023-01-16 08:36:14.675601,ozzy,purred,bathtub
2020-10-25 16:30:50.156896,ozzy,scratched,couch
2022-04-10 03:56:45.995323,otto,nibbled,bed
2022-01-21 16:08:20.150038,otto,snoozed,national_mall
2020-06-30 08:49:18.292635,ozzy,nibbled,windowsill
2020-07-26 08:20:55.531416,otto,hissed,seh
2019-08-31 22:52:36.203763,ozzy,committed_crimes,couch
2023-01-13 18:02:08.250448,otto,purred,shelf
2022-06-02 09:04:37.276456,ozzy,chomped,national_mall
2023-04-03 08:46:42.194228,ozzy,scratched,national_mall
2020-10-26 10:35:44.811609,otto,jumped,national_mall
2021-10-22 01:53:21.699625,otto,nibbled,windowsill
2019-04-29 10:01:33.743126,otto,purred,kitchen
2023-03-25 15:16:38.067736,ozzy,hissed,tastykabob
2021-05-11 03:34:28.655702,ozzy,pondered,shelf
2021-03-30 04:40:11.188301,ozzy,scratched,kitchen
2020-08-24 14:47:11.237490,ozzy,meowed,seh
2019-08-27 21:08:48.427930,otto,purred,bathtub
2021-10-14 04:17:55.982584,otto,meowed,seh
2022-09-19 14:22:24.051183,ozzy,pondered,couch
2021-03-18 07:52:05.557836,ozzy,pondered,kitchen
2022-11-02 17:14:12.198859,otto,meowed,white_house
2019-04-27 20:56:15.378525,otto,meowed,bathtub
2022-08-14 17:38:13.602092,ozzy,hissed,national_mall
2022-03-20 14:22:26.508046,ozzy,jumped,windowsill
2022-10-14 15:15:03.905855,otto,purred,white_house
2023-03-19 06:46:53.027145,otto,nibbled,couch
2021-05-18 18:28:15.633954,ozzy,snoozed,couch
2021-01-17 09:20:00.857801,ozzy,purred,bathtub
2022-07-04 18:38:32.086099,ozzy,purred,couch
2022-07-27 19:22:16.183105,otto,snoozed,bell_hall
2021-05-13 07:39:12.136271,otto,meowed,seh
2022-09-11 21:58:12.744638,ozzy,meowed,shelf
2020-11-14 02:16:56.462626,ozzy,nibbled,bell_hall
2021-05-02 09:58:15.712990,otto,snoozed,windowsill
2021-01-02 06:04:33.942558,ozzy,snoozed,national_mall
2023-02-24 04:45:10.254835,ozzy,hissed,bathtub
2021-09-14 14:52:33.660218,otto,jumped,tastykabob
2019-09-28 09:31:14.479295,otto,scratched,shelf
2019-11-03 20:26:23.133604,ozzy,jumped,bell_hall
2021-06-12 02:21:22.839463,otto,committed_crimes,kitchen
2022-07-06 22:24:58.728590,otto,chomped,bell_hall
2020-09-23 22:45:00.648295,ozzy,hissed,bell_hall
2021-10-11 22:25:37.388435,ozzy,meowed,tastykabob
2023-04-19 16:01:23.279024,otto,jumped,seh
2021-12-21 18:21:59.883082,otto,snoozed,seh
2021-11-09 07:58:29.210495,ozzy,purred,shelf
2021-08-02 10:44:12.730481,otto,chomped,windowsill
2019-03-19 18:17:14.414575,ozzy,committed_crimes,national_mall
2021-01-03 01:04:21.849532,ozzy,purred,bed
2019-09-27 18:01:42.802463,otto,jumped,couch
2022-06-20 17:14:01.228411,ozzy,meowed,bathtub
2022-03-21 16:31:40.692733,otto,hissed,white_house
2021-08-23 13:13:43.437758,ozzy,jumped,seh
2022-05-17 11:48:29.884540,otto,nibbled,bed
2022-04-16 09:27:08.696773,ozzy,scratched,kitchen
2023-05-03 02:00:05.162422,otto,snoozed,national_mall
2020-06-25 14:09:32.013229,ozzy,hissed,kitchen
2021-01-24 09:42:36.869015,otto,meowed,kitchen
2021-08-31 00:10:45.923166,ozzy,purred,shelf
2020-09-14 13:49:20.258153,ozzy,chomped,windowsill
2020-06-05 00:00:06.333959,ozzy,committed_crimes,bed
2020-04-14 10:02:01.627099,otto,meowed,bell_hall
2019-08-17 22:29:44.682599,ozzy,hissed,bathtub
2021-02-06 01:07:01.115803,otto,hissed,bell_hall
2022-02-09 22:41:53.672084,ozzy,snoozed,shelf
2020-08-05 02:47:08.569451,otto,pondered,windowsill
2020-12-23 08:39:09.436902,otto,committed_crimes,shelf
2022-06-29 10:24:20.666951,otto,jumped,national_mall
2019-04-09 09:33:35.157342,otto,scratched,shelf
2022-03-16 02:36:17.333611,ozzy,hissed,shelf
2022-12-30 09:04:49.818320,ozzy,committed_crimes,white_house
2023-01-02 17:44:24.692553,ozzy,meowed,tastykabob
2022-02-18 23:14:11.586658,otto,committed_crimes,shelf
2019-11-04 06:50:52.329156,otto,purred,bell_hall
2019-12-05 23:10:26.627538,ozzy,chomped,tastykabob
2021-11-01 15:15:56.434857,ozzy,scratched,white_house
2019-08-18 04:31:05.598303,ozzy,pondered,bathtub
2022-03-15 13:28:30.801967,otto,purred,tastykabob
2019-07-10 19:13:49.681970,ozzy,chomped,shelf
2020-11-21 22:36:02.472227,otto,pondered,kitchen
2020-06-30 06:47:29.137762,ozzy,committed_crimes,white_house
2022-01-04 00:11:25.989352,otto,hissed,national_mall
2020-08-03 06:55:22.465346,otto,chomped,bed
2021-02-02 02:53:26.814579,otto,scratched,national_mall
2019-09-19 16:34:03.638771,otto,nibbled,tastykabob
2021-06-17 01:20:45.435160,otto,snoozed,bed
2021-10-10 23:20:08.127877,ozzy,snoozed,seh
2023-03-06 17:39:39.505725,otto,hissed,couch
2019-04-25 11:11:04.956114,otto,nibbled,bathtub
2019-11-12 08:34:25.171940,otto,purred,kitchen
2021-09-03 04:48:20.827352,otto,meowed,kitchen
2022-08-01 15:10:45.230427,ozzy,nibbled,shelf
2022-05-27 23:02:29.068253,otto,snoozed,bathtub
2023-05-01 04:56:48.380073,ozzy,nibbled,national_mall
2022-07-30 07:47:15.990263,otto,hissed,tastykabob
2021-08-12 20:07:15.791064,otto,chomped,bathtub
2020-03-21 00:17:07.422051,otto,nibbled,bed
2021-08-04 15:34:08.325223,otto,jumped,windowsill
2020-10-04 20:15:20.792202,ozzy,purred,bell_hall
2022-05-18 09:35:22.625315,otto,committed_crimes,tastykabob
2019-06-23 08:22:39.473967,otto,committed_crimes,couch
2019-03-13 17:22:52.917563,ozzy,hissed,seh
2021-07-29 04:50:27.331045,ozzy,nibbled,seh
2019-07-23 15:30:21.807393,ozzy,scratched,tastykabob
2019-07-09 14:39:27.912745,ozzy,chomped,shelf
2020-02-24 16:29:25.830969,otto,chomped,bed
2022-05-09 10:23:24.127780,ozzy,scratched,couch
2019-11-04 13:18:01.434758,ozzy,chomped,bed
2019-12-14 03:13:30.543451,otto,purred,bell_hall
2019-07-08 05:19:11.188407,otto,meowed,national_mall
2021-04-29 04:36:06.964743,ozzy,snoozed,national_mall
2019-06-13 12:38:33.101268,ozzy,meowed,couch
2021-07-02 06:13:30.175255,ozzy,hissed,bell_hall
2023-02-07 07:14:17.403199,otto,scratched,national_mall
2022-06-22 11:42:48.396437,ozzy,meowed,windowsill
2020-04-30 03:04:33.978500,otto,meowed,bathtub
2021-03-22 05:06:22.337427,otto,meowed,windowsill
2020-12-08 13:13:59.699408,otto,nibbled,couch
2021-01-06 19:13:40.169927,ozzy,purred,seh
2022-01-25 01:22:37.567626,otto,nibbled,bathtub
2021-04-01 01:22:25.592016,ozzy,hissed,bell_hall
2022-07-29 06:07:44.248874,otto,committed_crimes,kitchen
2019-07-22 15:36:46.224092,ozzy,jumped,couch
2022-03-30 10:57:10.707211,otto,pondered,kitchen
2019-09-08 10:12:11.151096,ozzy,nibbled,kitchen
2022-09-19 09:16:55.146350,otto,hissed,couch
2022-12-31 16:04:27.224123,otto,meowed,bell_hall
2020-03-22 16:02:15.910903,ozzy,chomped,seh
2021-04-07 19:39:34.548774,ozzy,chomped,national_mall
2020-06-15 12:35:18.854381,otto,nibbled,bed
2022-02-19 00:47:42.359315,ozzy,purred,couch
2021-12-02 19:23:04.770805,ozzy,jumped,seh
2023-03-16 10:17:22.559370,otto,meowed,bed
2020-03-11 08:41:16.448765,ozzy,committed_crimes,bell_hall
